sort,UniqueID,SurveyDate,Time,Visit,Observer,SurveyType,NoiseLevel,SPECIES,Count,TimeInterval,DISTANCE,FID,Strata,Plot,Station,Latitude,Longitude,Join_Count,YearLoss,Class_Name,ModisLCC,FIRENAME,YEAR,Disturbance,PKEY,PKEYm,Noise,JULIAN,JDAY,srise,start_time,TSSR,Interval,SS,RandomSel
2685,2007-252-05,05-Jun-15,7:27:00 AM,1,BFDO,HUM,Light,WTSP,1,0-1 min,50-100 m,427,2007,252,5,55.58456897,-104.7890699,0,0,Open coniferous,6, ,0,Undisturbed,2007-252-05_1,2007-252-05_1_H,1,155,0.424657534,4.340170454,7.45,0.129576231,0-3 min,2007.252,0
2686,2007-252-05,05-Jun-15,7:27:00 AM,1,BFDO,HUM,Light,RCKI,1,0-1 min,50-100 m,427,2007,252,5,55.58456897,-104.7890699,0,0,Open coniferous,6, ,0,Undisturbed,2007-252-05_1,2007-252-05_1_H,1,155,0.424657534,4.340170454,7.45,0.129576231,0-3 min,2007.252,0
2687,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CORA,1,3-4 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2688,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,WTSP,2,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2689,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,NOFL,1,4-5 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2690,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CORA,1,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2691,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CANG,1,1-2 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2692,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CORA,2,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2693,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,REVI,1,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2694,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,WOSP,1,6-7 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2695,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,HETH,1,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2696,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,RBNU,1,9-10 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2697,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,WTSP,1,6-7 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2698,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,NAWA,1,1-2 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2699,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,OVEN,1,2-3 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2700,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CHSP,1,1-2 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2701,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,REVI,1,3-4 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2702,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,SWTH,1,0-1 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2703,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,OVEN,1,5-6 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2704,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,ARU,Light,CEDW,1,5-6 min,ARU,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_A,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2705,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,SWTH,1,0-1 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2706,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,OVEN,1,2-3 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2707,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CORA,1,0-1 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2708,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,ALFL,1,0-1 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2709,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,SPSA,1,2-3 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2710,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,HETH,1,0-1 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2711,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CHSP,1,3-4 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2712,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,DEJU,1,8-9 min,0-49 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2713,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,BRCR,1,5-6 min,0-49 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2714,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,YBSA,1,8-9 min,0-49 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2715,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CORA,4,0-1 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2716,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CANG,1,1-2 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2717,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CORA,3,3-4 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2718,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,WTSP,1,0-1 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2719,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,WTSP,1,7-8 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,5-10 min,2007.253,1
2720,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,REVI,1,1-2 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2721,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,NOFL,1,4-5 min,>100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,3-5 min,2007.253,1
2722,2007-253-06,05-Jun-15,6:51:00 AM,1,BFDO,HUM,Light,CORA,1,1-2 min,50-100 m,428,2007,253,6,55.58108978,-104.7880416,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-253-06_1,2007-253-06_1_H,1,155,0.424657534,4.340503065,6.85,0.104562372,0-3 min,2007.253,1
2723,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,AMRO,1,5-6 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2724,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,WTSP,1,0-1 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2725,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,SWTH,1,1-2 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2726,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,PIWO,1,4-5 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2727,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,SWTH,2,0-1 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2728,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,RBNU,1,2-3 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2729,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,RUGR,1,2-3 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2730,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,DEJU,1,2-3 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2731,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,UNDU,1,6-7 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2732,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,UNSP,1,3-4 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2733,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,COLO,1,8-9 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2734,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,REVI,2,0-1 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2735,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,OVEN,2,7-8 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2736,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,DOWO,1,7-8 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2737,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,OCWA,1,9-10 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2738,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,RESQ,1,3-4 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2739,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,OVEN,1,5-6 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2740,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,MOWA,1,1-2 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2741,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,YBSA,1,5-6 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2742,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,ARU,Moderate,TEWA,1,5-6 min,ARU,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_A,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2743,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,COLO,1,8-9 min,>100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2744,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,RBNU,1,1-2 min,>100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2745,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,TEWA,1,6-7 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2746,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,REVI,2,0-1 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2747,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,SWTH,1,0-1 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2748,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,DOWO,1,4-5 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2749,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,WTSP,1,4-5 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2750,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,OVEN,1,4-5 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2751,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,WTSP,1,0-1 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2752,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,SWTH,1,9-10 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2753,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,MOWA,1,0-1 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2754,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,MOWA,1,1-2 min,50-100 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,0-3 min,2007.261,1
2755,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,RESQ,1,4-5 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,3-5 min,2007.261,1
2756,2007-261-01,26-Jun-15,4:44:00 AM,1,CMC,HUM,Moderate,OVEN,1,7-8 min,0-49 m,434,2007,261,1,55.65426281,-104.7304657,0,0,Closed Young Mixed,4, ,0,Undisturbed,2007-261-01_1,2007-261-01_1_H,2,176,0.482191781,4.274759584,4.733333333,0.01910724,5-10 min,2007.261,1
2757,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,COLO,1,1-2 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2758,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,WIWR,1,0-1 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2759,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,WTSP,1,9-10 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,5-10 min,2007.262,1
2760,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,WOSP,1,0-1 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2761,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,HETH,1,0-1 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2762,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,CORA,1,8-9 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,5-10 min,2007.262,1
2763,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,GRAJ,1,6-7 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,5-10 min,2007.262,1
2764,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,BBWO,1,1-2 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2765,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,REVI,1,0-1 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,0-3 min,2007.262,1
2766,2007-262-02,26-Jun-15,5:09:00 AM,1,CMC,ARU,Moderate,OVEN,1,6-7 min,ARU,435,2007,262,2,55.65201508,-104.7298455,0,0,Open Young Mixed,15, ,0,Undisturbed,2007-262-02_1,2007-262-02_1_A,2,176,0.482191781,4.274997131,5.15,0.036458453,5-10 min,2007.262,1
